"Striker","Season","Stadium","Runs","Dismissed","Balls","Run_Out","Bowler","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Steven Smith",2015,"MA Chidambaram Stadium",4,1,6,0,"All","All","All",4,66.6666666666667
"Steven Smith",2015,"Maharashtra Cricket Association Stadium",45,2,36,0,"All","All","All",22.5,125
"Steven Smith",2015,"Sardar Patel Stadium",116,3,89,0,"All","All","All",38.6666666666667,130.337078651685
"Steven Smith",2015,"Wankhede Stadium",23,1,20,0,"All","All","All",23,115
"Steven Smith",2016,"Maharashtra Cricket Association Stadium",181,4,108,2,"All","All","All",45.25,167.592592592593
"Steven Smith",2016,"Punjab Cricket Association IS Bindra Stadium",38,1,26,0,"All","All","All",38,146.153846153846
"Steven Smith",2016,"Rajiv Gandhi International Stadium",46,0,36,0,"All","All","All",Inf,127.777777777778
"Steven Smith",2016,"Saurashtra Cricket Association Stadium",5,1,6,0,"All","All","All",5,83.3333333333333
"Steven Smith",2017,"Eden Gardens",9,1,9,0,"All","All","All",9,100
"Steven Smith",2017,"Feroz Shah Kotla",38,1,32,0,"All","All","All",38,118.75
"Steven Smith",2017,"Holkar Cricket Stadium",26,1,27,0,"All","All","All",26,96.2962962962963
"Steven Smith",2017,"M Chinnaswamy Stadium",27,1,24,0,"All","All","All",27,112.5
"Steven Smith",2017,"Maharashtra Cricket Association Stadium",226,3,164,0,"All","All","All",75.3333333333333,137.80487804878
"Steven Smith",2017,"Rajiv Gandhi International Stadium",85,2,89,0,"All","All","All",42.5,95.5056179775281
"Steven Smith",2017,"Saurashtra Cricket Association Stadium",43,1,28,0,"All","All","All",43,153.571428571429
"Steven Smith",2017,"Wankhede Stadium",18,2,14,0,"All","All","All",9,128.571428571429
"Steven Smith",2019,"Eden Gardens",2,1,6,0,"All","All","All",2,33.3333333333333
"Steven Smith",2019,"MA Chidambaram Stadium",28,1,30,0,"All","All","All",28,93.3333333333333
"Steven Smith",2019,"Sawai Mansingh Stadium",277,5,224,0,"All","All","All",55.4,123.660714285714
"Steven Smith",2019,"Wankhede Stadium",12,1,15,0,"All","All","All",12,80
"Steven Smith",2020,"Dubai International Cricket Stadium",89,6,72,1,"All","All","All",14.8333333333333,123.611111111111
"Steven Smith",2020,"Sharjah Cricket Stadium",143,3,91,0,"All","All","All",47.6666666666667,157.142857142857
"Steven Smith",2020,"Zayed Cricket Stadium",79,3,74,0,"All","All","All",26.3333333333333,106.756756756757
"Steven Smith",2021,"MA Chidambaram Stadium",67,1,54,0,"All","All","All",67,124.074074074074
"Steven Smith",2021,"Narendra Modi Stadium",28,2,27,0,"All","All","All",14,103.703703703704
"Steven Smith",2021,"Sharjah Cricket Stadium",48,2,42,0,"All","All","All",24,114.285714285714
"Steven Smith",2021,"Wankhede Stadium",9,1,12,0,"All","All","All",9,75
"Stuart Binny",2010,"Eden Gardens",8,1,5,0,"All","All","All",8,160
"Stuart Binny",2011,"MA Chidambaram Stadium",7,0,7,0,"All","All","All",Inf,100
"Stuart Binny",2011,"Punjab Cricket Association Stadium",30,1,24,0,"All","All","All",30,125
"Stuart Binny",2012,"Punjab Cricket Association Stadium",0,1,1,0,"All","All","All",0,0
"Stuart Binny",2012,"Rajiv Gandhi International Stadium",7,1,8,0,"All","All","All",7,87.5
"Stuart Binny",2012,"Sawai Mansingh Stadium",83,2,58,1,"All","All","All",41.5,143.103448275862
"Stuart Binny",2013,"Eden Gardens",30,1,22,0,"All","All","All",30,136.363636363636
"Stuart Binny",2013,"Feroz Shah Kotla",42,2,26,0,"All","All","All",21,161.538461538462
"Stuart Binny",2013,"M Chinnaswamy Stadium",33,1,20,0,"All","All","All",33,165
"Stuart Binny",2013,"MA Chidambaram Stadium",36,0,22,0,"All","All","All",Inf,163.636363636364
"Stuart Binny",2013,"Rajiv Gandhi International Stadium",8,1,8,0,"All","All","All",8,100
"Stuart Binny",2013,"Sawai Mansingh Stadium",106,2,68,0,"All","All","All",53,155.882352941176
"Stuart Binny",2013,"Subrata Roy Sahara Stadium",1,1,4,0,"All","All","All",1,25
"Stuart Binny",2013,"Wankhede Stadium",37,0,29,0,"All","All","All",Inf,127.586206896552
"Stuart Binny",2014,"Dubai International Cricket Stadium",8,1,11,0,"All","All","All",8,72.7272727272727
"Stuart Binny",2014,"JSCA International Stadium Complex",22,1,17,0,"All","All","All",22,129.411764705882
"Stuart Binny",2014,"M Chinnaswamy Stadium",1,1,2,0,"All","All","All",1,50
"Stuart Binny",2014,"Punjab Cricket Association Stadium",7,1,10,0,"All","All","All",7,70
"Stuart Binny",2014,"Sardar Patel Stadium",25,4,40,1,"All","All","All",6.25,62.5
"Stuart Binny",2014,"Sharjah Cricket Stadium",12,1,8,0,"All","All","All",12,150
"Stuart Binny",2014,"Sheikh Zayed Stadium",48,1,33,0,"All","All","All",48,145.454545454545
"Stuart Binny",2015,"Brabourne Stadium",3,0,3,0,"All","All","All",Inf,100
"Stuart Binny",2015,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",16,0,14,0,"All","All","All",Inf,114.285714285714
"Stuart Binny",2015,"Feroz Shah Kotla",1,1,2,0,"All","All","All",1,50
"Stuart Binny",2015,"Maharashtra Cricket Association Stadium",13,2,17,1,"All","All","All",6.5,76.4705882352941
"Stuart Binny",2015,"Sardar Patel Stadium",32,1,24,0,"All","All","All",32,133.333333333333
"Stuart Binny",2015,"Wankhede Stadium",9,0,6,0,"All","All","All",Inf,150
"Stuart Binny",2016,"M Chinnaswamy Stadium",46,3,26,1,"All","All","All",15.3333333333333,176.923076923077
"Stuart Binny",2016,"Shaheed Veer Narayan Singh International Stadium",16,0,11,0,"All","All","All",Inf,145.454545454545
"Stuart Binny",2016,"Wankhede Stadium",1,1,2,0,"All","All","All",1,50
"Stuart Binny",2017,"Eden Gardens",8,1,9,0,"All","All","All",8,88.8888888888889
"Stuart Binny",2017,"Holkar Cricket Stadium",18,0,20,0,"All","All","All",Inf,90
"Stuart Binny",2017,"M Chinnaswamy Stadium",40,2,30,0,"All","All","All",20,133.333333333333
"Stuart Binny",2017,"Maharashtra Cricket Association Stadium",1,1,7,0,"All","All","All",1,14.2857142857143
"Stuart Binny",2017,"Rajiv Gandhi International Stadium",11,1,10,0,"All","All","All",11,110
"Stuart Binny",2018,"Eden Gardens",1,2,7,0,"All","All","All",0.5,14.2857142857143
"Stuart Binny",2018,"Maharashtra Cricket Association Stadium",10,1,8,0,"All","All","All",10,125
"Stuart Binny",2018,"Sawai Mansingh Stadium",33,2,24,1,"All","All","All",16.5,137.5
"Stuart Binny",2019,"Eden Gardens",11,1,11,0,"All","All","All",11,100
"Stuart Binny",2019,"Feroz Shah Kotla",0,1,1,0,"All","All","All",0,0
"Stuart Binny",2019,"Punjab Cricket Association IS Bindra Stadium",33,0,11,0,"All","All","All",Inf,300
"Stuart Binny",2019,"Sawai Mansingh Stadium",26,1,17,0,"All","All","All",26,152.941176470588
"Sudeep Tyagi",2010,"MA Chidambaram Stadium",3,0,4,0,"All","All","All",Inf,75
"Sumit Narwal",2010,"Feroz Shah Kotla",12,1,9,0,"All","All","All",12,133.333333333333
"Sumit Narwal",2010,"M Chinnaswamy Stadium",0,1,1,0,"All","All","All",0,0
"Sumit Narwal",2010,"Sardar Patel Stadium",2,0,2,0,"All","All","All",Inf,100
"Sumit Narwal",2013,"Shaheed Veer Narayan Singh International Stadium",23,1,15,0,"All","All","All",23,153.333333333333
"Sunil Joshi",2008,"M Chinnaswamy Stadium",6,2,14,1,"All","All","All",3,42.8571428571429
"Sunil Narine",2012,"Sawai Mansingh Stadium",0,1,1,0,"All","All","All",0,0
"Sunil Narine",2012,"Wankhede Stadium",9,0,6,0,"All","All","All",Inf,150
"Sunil Narine",2013,"Eden Gardens",13,1,6,0,"All","All","All",13,216.666666666667
"Sunil Narine",2013,"M Chinnaswamy Stadium",1,0,1,0,"All","All","All",Inf,100
"Sunil Narine",2013,"Punjab Cricket Association Stadium",1,0,2,0,"All","All","All",Inf,50
"Sunil Narine",2013,"Rajiv Gandhi International Stadium",1,1,2,0,"All","All","All",1,50
"Sunil Narine",2013,"Sawai Mansingh Stadium",2,0,2,0,"All","All","All",Inf,100
"Sunil Narine",2013,"Wankhede Stadium",3,1,6,0,"All","All","All",3,50
"Sunil Narine",2014,"JSCA International Stadium Complex",1,0,1,0,"All","All","All",Inf,100
"Sunil Narine",2014,"M Chinnaswamy Stadium",2,0,4,0,"All","All","All",Inf,50
"Sunil Narine",2014,"Sheikh Zayed Stadium",7,1,9,0,"All","All","All",7,77.7777777777778
"Sunil Narine",2015,"Eden Gardens",0,0,1,0,"All","All","All",NA,0
"Sunil Narine",2016,"Feroz Shah Kotla",5,1,6,1,"All","All","All",5,83.3333333333333
"Sunil Narine",2016,"Green Park",2,0,7,0,"All","All","All",Inf,28.5714285714286
"Sunil Narine",2017,"Eden Gardens",123,7,75,0,"All","All","All",17.5714285714286,164
"Sunil Narine",2017,"Feroz Shah Kotla",1,0,1,0,"All","All","All",Inf,100
"Sunil Narine",2017,"M Chinnaswamy Stadium",64,2,27,0,"All","All","All",32,237.037037037037
"Sunil Narine",2017,"Maharashtra Cricket Association Stadium",16,1,11,1,"All","All","All",16,145.454545454545
"Sunil Narine",2017,"Punjab Cricket Association IS Bindra Stadium",18,1,10,0,"All","All","All",18,180
"Sunil Narine",2017,"Rajiv Gandhi International Stadium",1,1,4,0,"All","All","All",1,25
"Sunil Narine",2017,"Wankhede Stadium",1,1,2,0,"All","All","All",1,50
"Sunil Narine",2018,"Eden Gardens",148,9,81,0,"All","All","All",16.4444444444444,182.716049382716
"Sunil Narine",2018,"Feroz Shah Kotla",26,1,9,0,"All","All","All",26,288.888888888889
"Sunil Narine",2018,"Holkar Cricket Stadium",75,1,36,0,"All","All","All",75,208.333333333333
"Sunil Narine",2018,"M Chinnaswamy Stadium",27,1,19,0,"All","All","All",27,142.105263157895
"Sunil Narine",2018,"MA Chidambaram Stadium",12,1,4,0,"All","All","All",12,300
"Sunil Narine",2018,"Rajiv Gandhi International Stadium",29,1,10,0,"All","All","All",29,290
"Sunil Narine",2018,"Sawai Mansingh Stadium",35,1,25,1,"All","All","All",35,140
"Sunil Narine",2018,"Wankhede Stadium",5,1,4,0,"All","All","All",5,125
"Sunil Narine",2019,"Eden Gardens",55,3,40,0,"All","All","All",18.3333333333333,137.5
"Sunil Narine",2019,"M Chinnaswamy Stadium",10,1,8,0,"All","All","All",10,125
"Sunil Narine",2019,"MA Chidambaram Stadium",6,1,5,0,"All","All","All",6,120
"Sunil Narine",2019,"Rajiv Gandhi International Stadium",25,1,8,0,"All","All","All",25,312.5
"Sunil Narine",2019,"Sawai Mansingh Stadium",47,1,25,0,"All","All","All",47,188
"Sunil Narine",2020,"Dubai International Cricket Stadium",22,3,23,0,"All","All","All",7.33333333333333,95.6521739130435
"Sunil Narine",2020,"Sharjah Cricket Stadium",9,2,9,0,"All","All","All",4.5,100
"Sunil Narine",2020,"Zayed Cricket Stadium",90,4,53,0,"All","All","All",22.5,169.811320754717
"Sunil Narine",2021,"Dubai International Cricket Stadium",5,1,5,0,"All","All","All",5,100
"Sunil Narine",2021,"Narendra Modi Stadium",0,2,5,0,"All","All","All",0,0
"Sunil Narine",2021,"Sharjah Cricket Stadium",47,3,26,0,"All","All","All",15.6666666666667,180.769230769231
"Sunil Narine",2021,"Wankhede Stadium",10,2,10,0,"All","All","All",5,100
"Sunil Narine",2021,"Zayed Cricket Stadium",0,0,1,0,"All","All","All",NA,0
"Sunil Narine",2022,"Brabourne Stadium",10,2,4,0,"All","All","All",5,250
"Sunil Narine",2022,"Dr DY Patil Sports Academy",38,3,21,0,"All","All","All",12.6666666666667,180.952380952381
"Sunil Narine",2022,"Maharashtra Cricket Association Stadium",23,1,14,0,"All","All","All",23,164.285714285714
"Sunil Narine",2022,"Wankhede Stadium",0,1,1,0,"All","All","All",0,0
"Sunny Gupta",2012,"MA Chidambaram Stadium",0,1,1,0,"All","All","All",0,0
"Sunny Singh",2011,"Dr DY Patil Sports Academy",12,1,6,1,"All","All","All",12,200
"Sunny Singh",2011,"Feroz Shah Kotla",2,1,4,0,"All","All","All",2,50
"Sunny Singh",2011,"M Chinnaswamy Stadium",4,1,5,0,"All","All","All",4,80
"Sunny Singh",2011,"Punjab Cricket Association Stadium",25,1,16,0,"All","All","All",25,156.25
"Sunny Sohal",2008,"Punjab Cricket Association Stadium",0,1,4,0,"All","All","All",0,0
"Sunny Sohal",2008,"Sawai Mansingh Stadium",4,1,4,1,"All","All","All",4,100
"Sunny Sohal",2009,"De Beers Diamond Oval",30,1,17,0,"All","All","All",30,176.470588235294
"Sunny Sohal",2009,"Kingsmead",3,2,10,0,"All","All","All",1.5,30
"Sunny Sohal",2009,"New Wanderers Stadium",9,1,12,0,"All","All","All",9,75
"Sunny Sohal",2009,"OUTsurance Oval",3,1,12,0,"All","All","All",3,25
"Sunny Sohal",2009,"St George's Park",25,1,17,0,"All","All","All",25,147.058823529412
"Sunny Sohal",2009,"SuperSport Park",45,2,25,1,"All","All","All",22.5,180
"Sunny Sohal",2011,"Dr DY Patil Sports Academy",34,1,28,0,"All","All","All",34,121.428571428571
"Sunny Sohal",2011,"Feroz Shah Kotla",62,1,41,0,"All","All","All",62,151.219512195122
"Sunny Sohal",2011,"MA Chidambaram Stadium",56,1,30,0,"All","All","All",56,186.666666666667
"Sunny Sohal",2011,"Nehru Stadium",1,1,4,0,"All","All","All",1,25
"Sunny Sohal",2011,"Rajiv Gandhi International Stadium",76,5,66,1,"All","All","All",15.2,115.151515151515
"Sunny Sohal",2011,"Wankhede Stadium",20,1,22,0,"All","All","All",20,90.9090909090909
"Suraj Randiv",2011,"Wankhede Stadium",2,1,4,0,"All","All","All",2,50
"Suresh Raina",2008,"Dr DY Patil Sports Academy",43,1,30,0,"All","All","All",43,143.333333333333
"Suresh Raina",2008,"Feroz Shah Kotla",1,1,2,0,"All","All","All",1,50
"Suresh Raina",2008,"M Chinnaswamy Stadium",28,1,17,1,"All","All","All",28,164.705882352941
"Suresh Raina",2008,"MA Chidambaram Stadium",180,5,124,1,"All","All","All",36,145.161290322581
"Suresh Raina",2008,"Punjab Cricket Association Stadium",32,1,13,0,"All","All","All",32,246.153846153846
"Suresh Raina",2008,"Rajiv Gandhi International Stadium",54,0,43,0,"All","All","All",Inf,125.581395348837
"Suresh Raina",2008,"Sawai Mansingh Stadium",27,1,27,0,"All","All","All",27,100
"Suresh Raina",2008,"Wankhede Stadium",56,1,40,0,"All","All","All",56,140
"Suresh Raina",2009,"Buffalo Park",32,1,19,0,"All","All","All",32,168.421052631579
"Suresh Raina",2009,"De Beers Diamond Oval",13,1,11,0,"All","All","All",13,118.181818181818
"Suresh Raina",2009,"Kingsmead",99,4,77,0,"All","All","All",24.75,128.571428571429
"Suresh Raina",2009,"New Wanderers Stadium",52,2,40,0,"All","All","All",26,130
"Suresh Raina",2009,"Newlands",8,1,9,0,"All","All","All",8,88.8888888888889
"Suresh Raina",2009,"St George's Park",48,2,41,0,"All","All","All",24,117.073170731707
"Suresh Raina",2009,"SuperSport Park",182,3,111,0,"All","All","All",60.6666666666667,163.963963963964
"Suresh Raina",2010,"Brabourne Stadium",83,0,52,0,"All","All","All",Inf,159.615384615385
"Suresh Raina",2010,"Dr DY Patil Sports Academy",59,1,39,0,"All","All","All",59,151.282051282051
"Suresh Raina",2010,"Eden Gardens",18,1,20,0,"All","All","All",18,90
"Suresh Raina",2010,"Feroz Shah Kotla",49,0,34,0,"All","All","All",Inf,144.117647058824
"Suresh Raina",2010,"Himachal Pradesh Cricket Association Stadium",46,1,27,0,"All","All","All",46,170.37037037037
"Suresh Raina",2010,"M Chinnaswamy Stadium",9,1,7,0,"All","All","All",9,128.571428571429
"Suresh Raina",2010,"MA Chidambaram Stadium",190,5,131,1,"All","All","All",38,145.038167938931
"Suresh Raina",2010,"Sardar Patel Stadium",14,1,12,0,"All","All","All",14,116.666666666667
"Suresh Raina",2010,"Vidarbha Cricket Association Stadium",52,1,42,0,"All","All","All",52,123.809523809524
"Suresh Raina",2011,"Dr DY Patil Sports Academy",34,0,25,0,"All","All","All",Inf,136
"Suresh Raina",2011,"Eden Gardens",4,1,9,0,"All","All","All",4,44.4444444444444
"Suresh Raina",2011,"M Chinnaswamy Stadium",4,1,6,0,"All","All","All",4,66.6666666666667
"Suresh Raina",2011,"MA Chidambaram Stadium",225,8,163,0,"All","All","All",28.125,138.036809815951
"Suresh Raina",2011,"Nehru Stadium",50,1,40,1,"All","All","All",50,125
"Suresh Raina",2011,"Punjab Cricket Association Stadium",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2011,"Sawai Mansingh Stadium",43,1,27,0,"All","All","All",43,159.259259259259
"Suresh Raina",2011,"Wankhede Stadium",78,1,54,0,"All","All","All",78,144.444444444444
"Suresh Raina",2012,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",16,1,12,0,"All","All","All",16,133.333333333333
"Suresh Raina",2012,"Eden Gardens",8,1,10,1,"All","All","All",8,80
"Suresh Raina",2012,"Feroz Shah Kotla",17,1,16,1,"All","All","All",17,106.25
"Suresh Raina",2012,"Himachal Pradesh Cricket Association Stadium",17,1,13,0,"All","All","All",17,130.769230769231
"Suresh Raina",2012,"M Chinnaswamy Stadium",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2012,"MA Chidambaram Stadium",304,9,216,0,"All","All","All",33.7777777777778,140.740740740741
"Suresh Raina",2012,"Sawai Mansingh Stadium",23,1,17,0,"All","All","All",23,135.294117647059
"Suresh Raina",2012,"Subrata Roy Sahara Stadium",20,1,19,0,"All","All","All",20,105.263157894737
"Suresh Raina",2012,"Wankhede Stadium",36,1,21,0,"All","All","All",36,171.428571428571
"Suresh Raina",2013,"Eden Gardens",7,2,9,0,"All","All","All",3.5,77.7777777777778
"Suresh Raina",2013,"Feroz Shah Kotla",112,1,74,0,"All","All","All",112,151.351351351351
"Suresh Raina",2013,"M Chinnaswamy Stadium",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2013,"MA Chidambaram Stadium",266,7,176,1,"All","All","All",38,151.136363636364
"Suresh Raina",2013,"Rajiv Gandhi International Stadium",99,0,52,0,"All","All","All",Inf,190.384615384615
"Suresh Raina",2013,"Sawai Mansingh Stadium",1,1,2,0,"All","All","All",1,50
"Suresh Raina",2013,"Subrata Roy Sahara Stadium",63,0,50,0,"All","All","All",Inf,126
"Suresh Raina",2013,"Wankhede Stadium",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2014,"Barabati Stadium",35,1,27,0,"All","All","All",35,129.62962962963
"Suresh Raina",2014,"Brabourne Stadium",54,0,33,0,"All","All","All",Inf,163.636363636364
"Suresh Raina",2014,"Dubai International Cricket Stadium",5,2,13,0,"All","All","All",2.5,38.4615384615385
"Suresh Raina",2014,"Eden Gardens",65,1,52,0,"All","All","All",65,125
"Suresh Raina",2014,"Feroz Shah Kotla",47,0,27,0,"All","All","All",Inf,174.074074074074
"Suresh Raina",2014,"JSCA International Stadium Complex",99,3,83,0,"All","All","All",33,119.277108433735
"Suresh Raina",2014,"M Chinnaswamy Stadium",18,1,18,0,"All","All","All",18,100
"Suresh Raina",2014,"Sharjah Cricket Stadium",14,1,10,0,"All","All","All",14,140
"Suresh Raina",2014,"Sheikh Zayed Stadium",80,2,60,0,"All","All","All",40,133.333333333333
"Suresh Raina",2014,"Wankhede Stadium",106,1,36,0,"All","All","All",106,294.444444444444
"Suresh Raina",2015,"Eden Gardens",36,2,29,0,"All","All","All",18,124.137931034483
"Suresh Raina",2015,"JSCA International Stadium Complex",0,1,2,0,"All","All","All",0,0
"Suresh Raina",2015,"M Chinnaswamy Stadium",62,1,32,0,"All","All","All",62,193.75
"Suresh Raina",2015,"MA Chidambaram Stadium",129,7,128,2,"All","All","All",18.4285714285714,100.78125
"Suresh Raina",2015,"Punjab Cricket Association Stadium",41,0,34,0,"All","All","All",Inf,120.588235294118
"Suresh Raina",2015,"Rajiv Gandhi International Stadium",23,1,15,0,"All","All","All",23,153.333333333333
"Suresh Raina",2015,"Sardar Patel Stadium",4,1,8,0,"All","All","All",4,50
"Suresh Raina",2015,"Shaheed Veer Narayan Singh International Stadium",11,1,8,0,"All","All","All",11,137.5
"Suresh Raina",2015,"Wankhede Stadium",68,1,49,0,"All","All","All",68,138.775510204082
"Suresh Raina",2016,"Eden Gardens",14,1,18,0,"All","All","All",14,77.7777777777778
"Suresh Raina",2016,"Feroz Shah Kotla",3,2,10,0,"All","All","All",1.5,30
"Suresh Raina",2016,"Green Park",111,1,72,0,"All","All","All",111,154.166666666667
"Suresh Raina",2016,"M Chinnaswamy Stadium",1,1,9,0,"All","All","All",1,11.1111111111111
"Suresh Raina",2016,"Maharashtra Cricket Association Stadium",34,1,28,0,"All","All","All",34,121.428571428571
"Suresh Raina",2016,"Punjab Cricket Association IS Bindra Stadium",20,1,9,0,"All","All","All",20,222.222222222222
"Suresh Raina",2016,"Rajiv Gandhi International Stadium",20,1,10,0,"All","All","All",20,200
"Suresh Raina",2016,"Saurashtra Cricket Association Stadium",169,5,134,0,"All","All","All",33.8,126.119402985075
"Suresh Raina",2016,"Wankhede Stadium",27,1,22,0,"All","All","All",27,122.727272727273
"Suresh Raina",2017,"Eden Gardens",84,1,46,0,"All","All","All",84,182.608695652174
"Suresh Raina",2017,"Feroz Shah Kotla",77,1,43,1,"All","All","All",77,179.06976744186
"Suresh Raina",2017,"Green Park",8,2,10,0,"All","All","All",4,80
"Suresh Raina",2017,"M Chinnaswamy Stadium",34,0,30,0,"All","All","All",Inf,113.333333333333
"Suresh Raina",2017,"Maharashtra Cricket Association Stadium",8,1,8,1,"All","All","All",8,100
"Suresh Raina",2017,"Punjab Cricket Association IS Bindra Stadium",39,1,25,0,"All","All","All",39,156
"Suresh Raina",2017,"Rajiv Gandhi International Stadium",5,1,8,0,"All","All","All",5,62.5
"Suresh Raina",2017,"Saurashtra Cricket Association Stadium",159,3,108,0,"All","All","All",53,147.222222222222
"Suresh Raina",2017,"Wankhede Stadium",28,1,29,0,"All","All","All",28,96.551724137931
"Suresh Raina",2018,"Eden Gardens",31,1,26,0,"All","All","All",31,119.230769230769
"Suresh Raina",2018,"Feroz Shah Kotla",15,1,18,0,"All","All","All",15,83.3333333333333
"Suresh Raina",2018,"M Chinnaswamy Stadium",11,1,9,0,"All","All","All",11,122.222222222222
